Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,geometry,index_right,HYBAS_ID,year_month,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI
-24.9675,31.516667,2015-05-12,42.936,118.4,20.0,POINT (31.516667 -24.9675),1189,1091588320,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.01909907429711959,-0.20554897648451953,0.223820150425655,1.5453974776008674,0.33572328863359296,0.04665041607127808,1.1141746654175222e-06,0.6589952287398214,-0.22376957725525848,0.9998935264054408,0.9625177281015671,0.765989059228738,-5.3239631581749176e-05,0.011054330860185141,-54332.25,1.5174616695059464
-27.363611,31.783333,2015-05-12,217.003,564.0,40.0,POINT (31.783333 -27.363611),1373,1091613262,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.73806,27.59194,2015-05-12,121.625,799.0,20.0,POINT (27.59194 -26.73806),5877,1091607450,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8704.0,9653.0,10269.0,14173.0,15888.0,12666.0,-0.057050663650576976,-0.24411730159351536,0.15972506341543244,0.9288161400837457,0.23958269407793803,-0.15660670258423745,6.947848305571824e-07,0.6075654582074483,-0.18970872156467725,1.0638143582305908,1.1210047272983763,0.8936710647004805,0.030920590302178343,0.06689236040298555,-63314.75,1.6459131876100523
-26.45,28.085833,2015-05-12,134.688,958.0,144.0,POINT (28.085833 -26.45),5926,1091606270,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8704.0,9653.0,10269.0,14173.0,15888.0,12666.0,-0.057050663650576976,-0.24411730159351536,0.15972506341543244,0.9288161400837457,0.23958269407793803,-0.15660670258423745,6.947848305571824e-07,0.6075654582074483,-0.18970872156467725,1.0638143582305908,1.1210047272983763,0.8936710647004805,0.030920590302178343,0.06689236040298555,-63314.75,1.6459131876100523
-26.98472222,26.63227778,2015-05-12,286.972,1301.0,148.0,POINT (26.63227778 -26.98472222),5692,1091609920,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.69485,28.23487,2015-05-12,141.975,318.0,20.0,POINT (28.23487 -28.69485),5912,1091626170,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8504.0,9404.0,10115.0,13634.0,14533.0,11879.0,-0.03191678204991646,-0.21427079416802353,0.1481746599856836,0.8342816500711238,0.22225731068022483,-0.08187613843351474,7.96513631939888e-07,0.647079061446359,-0.18360968834100183,1.0756061250531574,1.0659380959366211,0.8712776881326033,0.03642604641631213,0.05364852733723752,-56591.75,1.5454062101233352
-29.615556,27.065278,2015-05-12,119.527,306.4,23.0,POINT (27.065278 -29.615556),5681,1091633310,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8410.0,9289.0,9992.0,13358.0,13895.0,11478.0,-0.019704252742817233,-0.19867149758454022,0.1441541755888651,0.8220984759671747,0.21622663326267103,-0.04908143679736725,8.624137990409508e-07,0.6685138539042773,-0.179670596547004,1.0756809129077287,1.0402006288366443,0.8592603683186041,0.036460764483169775,0.04641331727083551,-53328.0,1.4958553127354774
-28.883333,27.89,2015-05-12,62.113,234.0,20.0,POINT (27.89 -28.883333),5871,1091627980,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8504.0,9404.0,10115.0,13634.0,14533.0,11879.0,-0.03191678204991646,-0.21427079416802353,0.1481746599856836,0.8342816500711238,0.22225731068022483,-0.08187613843351474,7.96513631939888e-07,0.647079061446359,-0.18360968834100183,1.0756061250531574,1.0659380959366211,0.8712776881326033,0.03642604641631213,0.05364852733723752,-56591.75,1.5454062101233352
-29.1825,23.575556,2015-05-12,93.491,237.4,20.0,POINT (23.575556 -29.1825),4396,1091630230,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.570833,29.150556,2015-05-12,74.754,158.8,20.0,POINT (29.150556 -30.570833),1909,1091641850,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.104278,29.399722,2015-05-12,83.745,194.9,20.0,POINT (29.399722 -31.104278),1875,1091644850,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,7850.0,7623.0,7312.0,7245.0,7353.0,7360.0,-0.007398273736128186,0.018028846153846034,-0.004602596688878203,0.02159339951011989,-0.0069036579082946935,-0.01489244346387183,-1.6341464288416319e-06,1.036719706242336,0.025423728813559324,0.9592024137478558,1.0149068322981227,1.0158730158730018,-0.02082356879812507,-0.014448924731182748,-20971.25,0.9645808736717701
-34.075556,20.145556,2015-05-12,10.05,261.5,20.0,POINT (20.145556 -34.075556),2802,1091660001,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2015-05-12,10.0,76.3,20.0,POINT (19.009444 -32.595833),3021,1091653130,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.075556,20.145556,2011-01-26,8.0,104.5,28.0,POINT (20.145556 -34.075556),2802,1091660001,2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.075556,20.145556,2011-02-23,5.0,99.9,10.0,POINT (20.145556 -34.075556),2802,1091660001,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.436111,31.982222,2015-05-13,95.164,381.0,20.0,POINT (31.982222 -25.436111),1158,1091595150,2015-05-01,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.0190990742971195,-0.2055489764845195,0.223820150425655,1.5453974776008674,0.3357232886335929,0.046650416071278,1.1141746654175222e-06,0.6589952287398214,-0.2237695772552584,0.9998935264054408,0.9625177281015672,0.765989059228738,-5.3239631581749176e-05,0.0110543308601851,-54332.25,1.5174616695059464,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.01909907429711959,-0.20554897648451953,0.223820150425655,1.5453974776008674,0.33572328863359296,0.04665041607127808,1.1141746654175222e-06,0.6589952287398214,-0.22376957725525848,0.9998935264054408,0.9625177281015671,0.765989059228738,-5.3239631581749176e-05,0.011054330860185141,-54332.25,1.5174616695059464
-25.362222,31.956667,2015-05-13,172.326,490.0,22.0,POINT (31.956667 -25.362222),1167,1091593730,2015-05-01,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.0190990742971195,-0.2055489764845195,0.223820150425655,1.5453974776008674,0.3357232886335929,0.046650416071278,1.1141746654175222e-06,0.6589952287398214,-0.2237695772552584,0.9998935264054408,0.9625177281015672,0.765989059228738,-5.3239631581749176e-05,0.0110543308601851,-54332.25,1.5174616695059464,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.01909907429711959,-0.20554897648451953,0.223820150425655,1.5453974776008674,0.33572328863359296,0.04665041607127808,1.1141746654175222e-06,0.6589952287398214,-0.22376957725525848,0.9998935264054408,0.9625177281015671,0.765989059228738,-5.3239631581749176e-05,0.011054330860185141,-54332.25,1.5174616695059464
-34.075556,20.145556,2011-06-28,6.803,197.2,10.0,POINT (20.145556 -34.075556),2802,1091660001,2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.398889,31.610556,2015-05-13,138.049,411.0,20.0,POINT (31.610556 -25.398889),1202,1091593310,2015-05-01,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.0190990742971195,-0.2055489764845195,0.223820150425655,1.5453974776008674,0.3357232886335929,0.046650416071278,1.1141746654175222e-06,0.6589952287398214,-0.2237695772552584,0.9998935264054408,0.9625177281015672,0.765989059228738,-5.3239631581749176e-05,0.0110543308601851,-54332.25,1.5174616695059464,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.01909907429711959,-0.20554897648451953,0.223820150425655,1.5453974776008674,0.33572328863359296,0.04665041607127808,1.1141746654175222e-06,0.6589952287398214,-0.22376957725525848,0.9998935264054408,0.9625177281015671,0.765989059228738,-5.3239631581749176e-05,0.011054330860185141,-54332.25,1.5174616695059464
-25.14944444,31.94055556,2015-05-13,44.18,136.2,20.0,POINT (31.94055556 -25.14944444),1162,1091590752,2015-05-01,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.0190990742971195,-0.2055489764845195,0.223820150425655,1.5453974776008674,0.3357232886335929,0.046650416071278,1.1141746654175222e-06,0.6589952287398214,-0.2237695772552584,0.9998935264054408,0.9625177281015672,0.765989059228738,-5.3239631581749176e-05,0.0110543308601851,-54332.25,1.5174616695059464,8319.0,9392.0,9391.0,14807.0,14252.0,11342.0,0.01909907429711959,-0.20554897648451953,0.223820150425655,1.5453974776008674,0.33572328863359296,0.04665041607127808,1.1141746654175222e-06,0.6589952287398214,-0.22376957725525848,0.9998935264054408,0.9625177281015671,0.765989059228738,-5.3239631581749176e-05,0.011054330860185141,-54332.25,1.5174616695059464
-26.861111,28.884722,2015-05-13,145.793,541.0,103.0,POINT (28.884722 -26.861111),6020,1091609140,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2015-05-13,61.328,144.1,20.0,POINT (28.49 -27.273889),6005,1091612082,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.802778,28.768333,2015-05-13,111.665,271.4,20.0,POINT (28.768333 -27.802778),6073,1091616890,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.935,26.126667,2015-05-13,151.621,1100.0,20.0,POINT (26.126667 -27.935),5531,1091618830,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.160091,27.40124,2015-05-13,88.581,199.4,20.0,POINT (27.40124 -30.160091),5711,1091638740,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.336111,27.359444,2015-05-13,93.078,197.8,105.0,POINT (27.359444 -30.336111),5653,1091639790,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.568333,29.422778,2015-05-13,72.303,193.1,43.0,POINT (29.422778 -30.568333),1914,1091640470,2015-05-01,7850.0,7623.0,7312.0,7245.0,7353.0,7360.0,-0.0073982737361281,0.018028846153846,-0.0046025966888782,0.0215933995101198,-0.0069036579082946,-0.0148924434638718,-1.634146428841632e-06,1.036719706242336,0.0254237288135593,0.9592024137478558,1.0149068322981227,1.0158730158730018,-0.020823568798125,-0.0144489247311827,-20971.25,0.96458087367177,7850.0,7623.0,7312.0,7245.0,7353.0,7360.0,-0.007398273736128186,0.018028846153846034,-0.004602596688878203,0.02159339951011989,-0.0069036579082946935,-0.01489244346387183,-1.6341464288416319e-06,1.036719706242336,0.025423728813559324,0.9592024137478558,1.0149068322981227,1.0158730158730018,-0.02082356879812507,-0.014448924731182748,-20971.25,0.9645808736717701
-31.031389,28.883333,2015-05-13,59.166,130.5,20.0,POINT (28.883333 -31.031389),1872,1091645610,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.86013889,29.07125,2015-05-13,100.009,223.3,20.0,POINT (29.07125 -30.86013889),1886,1091643410,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.77586667,29.03221667,2015-05-13,139.757,240.5,20.0,POINT (29.03221667 -30.77586667),1901,1091642440,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.38056,19.30167,2015-05-13,136.549,244.9,158.0,POINT (19.30167 -33.38056),2848,1091658222,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.08883333,19.21878333,2015-05-13,10.0,68.7,20.0,POINT (19.21878333 -33.08883333),3060,1092298100,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.45963889,28.26430556,2015-05-13,205.315,750.0,168.0,POINT (28.26430556 -25.45963889),1043,1091591390,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.641944,30.6875,2015-05-14,55.88,255.1,36.0,POINT (30.6875 -29.641944),1759,1091633490,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,7850.0,7623.0,7312.0,7245.0,7353.0,7360.0,-0.007398273736128186,0.018028846153846034,-0.004602596688878203,0.02159339951011989,-0.0069036579082946935,-0.01489244346387183,-1.6341464288416319e-06,1.036719706242336,0.025423728813559324,0.9592024137478558,1.0149068322981227,1.0158730158730018,-0.02082356879812507,-0.014448924731182748,-20971.25,0.9645808736717701
-30.830556,26.921389,2015-05-14,123.095,257.5,20.0,POINT (26.921389 -30.830556),5588,1091642520,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.282222,28.090278,2015-05-14,58.367,178.0,43.0,POINT (28.090278 -24.282222),770,1091578460,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.658056,31.05,2015-05-14,112.095,286.2,20.0,POINT (31.05 -23.658056),70,1091570290,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2015-05-14,45.784,119.3,20.0,POINT (28.49 -27.273889),6005,1091612082,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.000833,26.353056,2015-05-14,254.198,563.0,141.0,POINT (26.353056 -31.000833),5575,1091643640,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.534167,24.961944,2015-05-14,325.264,815.0,20.0,POINT (24.961944 -30.534167),5057,1091640082,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.7075,18.97444444,2015-05-14,22.503,118.4,20.0,POINT (18.97444444 -33.7075),2933,1091658401,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.744167,29.905833,2015-05-15,37.2,78.2,5.0,POINT (29.905833 -29.744167),1797,1091634730,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.7775,29.470833,2015-05-18,28.085,71.6,112.0,POINT (29.470833 -29.7775),1834,1091635780,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.744167,29.905833,2015-05-18,36.79,88.2,20.0,POINT (29.905833 -29.744167),1797,1091634730,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.065833,20.404167,2015-05-19,97.652,1389.0,20.0,POINT (20.404167 -34.065833),2800,1091660110,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.075556,20.145556,2013-09-23,12.316,216.31,10.0,POINT (20.145556 -34.075556),2802,1091660001,2013-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.679167,30.8025,2015-05-19,63.933,163.9,20.0,POINT (30.8025 -24.679167),164,1092269310,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8294.0,9170.0,9253.0,14131.0,13658.0,11096.0,0.017021123466119628,-0.19660066584895658,0.20860417379404722,1.6380120886501008,0.3128995702281426,0.04088512403837807,1.1073789210058749e-06,0.6714013764826426,-0.21290931719668685,1.009051254089411,0.9665274927464371,0.7852239756563528,0.004505238017695248,0.010719957649550003,-51998.75,1.4894220283533097
-25.127778,27.628889,2015-05-19,190.817,617.0,148.0,POINT (27.628889 -25.127778),934,1091590040,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8572.0,9450.0,9909.0,13703.0,14884.0,12362.0,-0.041312484695840625,-0.22330895043971308,0.16068100965610707,1.0695760036084798,0.24101641079936476,-0.10562561488238882,7.626131264260039e-07,0.63490997043805,-0.18369109834578673,1.0485714285714174,1.0861855068233155,0.9021382179084806,0.023709902370990115,0.0534970680717259,-59157.25,1.5750264550264383
-25.20639,27.558,2015-05-19,182.401,879.0,28.0,POINT (27.558 -25.20639),938,1091590110,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8639.0,9552.0,10283.0,13775.0,15421.0,12766.0,-0.056377585970680724,-0.2350138149201128,0.14514922271177985,0.81730094087909,0.21771930918386434,-0.1480215827338116,6.796417437726632e-07,0.6194150833279254,-0.1810348523170575,1.0765284757118816,1.1194918330308448,0.9267513611615178,0.03685404587849742,0.06837358161187067,-62026.25,1.614426298157437
-24.39619444,27.08983333,2015-05-19,223.745,948.0,50.0,POINT (27.08983333 -24.39619444),817,1091579500,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8572.0,9450.0,9909.0,13703.0,14884.0,12362.0,-0.041312484695840625,-0.22330895043971308,0.16068100965610707,1.0695760036084798,0.24101641079936476,-0.10562561488238882,7.626131264260039e-07,0.63490997043805,-0.18369109834578673,1.0485714285714174,1.0861855068233155,0.9021382179084806,0.023709902370990115,0.0534970680717259,-59157.25,1.5750264550264383
-24.69514,27.40906,2015-05-19,215.008,893.0,137.0,POINT (27.40906 -24.69514),867,1091584200,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8572.0,9450.0,9909.0,13703.0,14884.0,12362.0,-0.041312484695840625,-0.22330895043971308,0.16068100965610707,1.0695760036084798,0.24101641079936476,-0.10562561488238882,7.626131264260039e-07,0.63490997043805,-0.18369109834578673,1.0485714285714174,1.0861855068233155,0.9021382179084806,0.023709902370990115,0.0534970680717259,-59157.25,1.5750264550264383
-30.733889,29.828333,2015-05-19,34.847,100.6,20.0,POINT (29.828333 -30.733889),1843,1091643630,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8437.0,9497.0,9872.0,13919.0,13543.0,11324.0,0.013691646638992012,-0.17560763888888814,0.17010634273464756,1.0246088409539724,0.25515415169283145,0.032136752136751864,1.102423993870616e-06,0.7012478771320926,-0.18884523402801504,1.039486153522154,0.972986565126798,0.8135641928299389,0.01936083432288699,0.023136920757684944,-50804.75,1.426029272401796
-29.987778,29.851667,2015-05-19,41.712,107.2,20.0,POINT (29.851667 -29.987778),1828,1091637000,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8437.0,9497.0,9872.0,13919.0,13543.0,11324.0,0.013691646638992012,-0.17560763888888814,0.17010634273464756,1.0246088409539724,0.25515415169283145,0.032136752136751864,1.102423993870616e-06,0.7012478771320926,-0.18884523402801504,1.039486153522154,0.972986565126798,0.8135641928299389,0.01936083432288699,0.023136920757684944,-50804.75,1.426029272401796
-27.02314,28.59389,2015-05-19,167.635,419.0,20.0,POINT (28.59389 -27.02314),6003,1091610552,2015-05-01,9199.0,9869.0,10483.0,12825.0,14506.0,11986.0,-0.0615052504482087,-0.1902358974358966,0.1004805217092843,0.869791279803907,0.1507175493918527,-0.1631246967491493,5.82153006689623e-07,0.6803391699986165,-0.1302546928703622,1.0622150167190083,1.1310721247563265,0.9345808966861524,0.0301690251572325,0.0630676621360048,-54715.75,1.469855101834011,9199.0,9869.0,10483.0,12825.0,14506.0,11986.0,-0.06150525044820877,-0.19023589743589667,0.10048052170928437,0.869791279803907,0.15071754939185275,-0.1631246967491493,5.82153006689623e-07,0.6803391699986165,-0.1302546928703622,1.0622150167190083,1.1310721247563265,0.9345808966861525,0.03016902515723256,0.0630676621360048,-54715.75,1.469855101834011
-28.141944,26.417778,2015-05-19,193.786,455.0,35.0,POINT (26.417778 -28.141944),5569,1091620130,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8903.0,10116.0,11054.0,14768.0,17033.0,14032.0,-0.07122417534039788,-0.2547791815536475,0.14383084191774456,0.6483712160888238,0.21574208539064768,-0.19248746494433422,6.211739673744887e-07,0.5939059472788083,-0.18694743610352033,1.0927243969948488,1.1533721560129933,0.9501625135427888,0.04430798299480376,0.08532014374589418,-69948.0,1.6837682878607978
-28.1175,26.719444,2015-05-19,189.418,1333.0,65.0,POINT (26.719444 -28.1175),5570,1091620140,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,8903.0,10116.0,11054.0,14768.0,17033.0,14032.0,-0.07122417534039788,-0.2547791815536475,0.14383084191774456,0.6483712160888238,0.21574208539064768,-0.19248746494433422,6.211739673744887e-07,0.5939059472788083,-0.18694743610352033,1.0927243969948488,1.1533721560129933,0.9501625135427888,0.04430798299480376,0.08532014374589418,-69948.0,1.6837682878607978
-34.092222,21.295278,2015-05-19,50.782,746.0,20.0,POINT (21.295278 -34.092222),2785,1091660140,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.31388889,19.07472222,2015-05-19,53.215,298.2,28.0,POINT (19.07472222 -33.31388889),2925,1091656820,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.161667,23.696389,2015-05-20,110.4,247.6,20.0,POINT (23.696389 -29.161667),4445,1091629430,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-22.225556,29.990556,2015-05-20,144.325,1087.0,20.0,POINT (29.990556 -22.225556),247,1091549440,2015-05-01,8458.0,9428.0,9868.0,14655.0,15021.0,12251.0,-0.0123331985442781,-0.2287619125526597,0.1952045018961791,1.1475213347396682,0.2928007829225029,-0.0307951198990321,9.289724403060972e-07,0.6276546168697116,-0.2170410663123365,1.0466694951209052,1.0249744114636572,0.835960423063795,0.0228026533996682,0.0369984583975666,-59726.0,1.5932329232074502,8458.0,9428.0,9868.0,14655.0,15021.0,12251.0,-0.012333198544278164,-0.22876191255265974,0.1952045018961791,1.1475213347396682,0.2928007829225029,-0.030795119899032136,9.289724403060973e-07,0.6276546168697116,-0.2170410663123365,1.0466694951209052,1.0249744114636572,0.835960423063795,0.022802653399668207,0.03699845839756669,-59726.0,1.5932329232074502
-24.183889,30.823889,2015-05-20,145.998,426.0,20.0,POINT (30.823889 -24.183889),87,1091576820,2015-05-01,8294.0,9170.0,9253.0,14131.0,13658.0,11096.0,0.0170211234661196,-0.1966006658489565,0.2086041737940472,1.6380120886501008,0.3128995702281426,0.040885124038378,1.1073789210058749e-06,0.6714013764826426,-0.2129093171966868,1.009051254089411,0.9665274927464372,0.7852239756563528,0.0045052380176952,0.01071995764955,-51998.75,1.4894220283533095,8294.0,9170.0,9253.0,14131.0,13658.0,11096.0,0.017021123466119628,-0.19660066584895658,0.20860417379404722,1.6380120886501008,0.3128995702281426,0.04088512403837807,1.1073789210058749e-06,0.6714013764826426,-0.21290931719668685,1.009051254089411,0.9665274927464371,0.7852239756563528,0.004505238017695248,0.010719957649550003,-51998.75,1.4894220283533097
-24.058889,31.237222,2015-05-20,184.125,444.0,20.0,POINT (31.237222 -24.058889),56,1091575660,2015-05-01,8429.0,9363.0,9619.0,14553.0,14743.0,12012.0,-0.0064855270344074,-0.2231809508006296,0.204120469965249,1.3629081266228384,0.3061743717033819,-0.016071730671629,9.629202395444736e-07,0.6350810554161254,-0.2170095333667837,1.0273416639965711,1.013055727341435,0.8253968253968197,0.0134864608576545,0.0291483609327474,-58191.25,1.574602157428158,8429.0,9363.0,9619.0,14553.0,14743.0,12012.0,-0.006485527034407406,-0.22318095080062963,0.20412046996524905,1.3629081266228384,0.30617437170338196,-0.01607173067162903,9.629202395444736e-07,0.6350810554161254,-0.21700953336678375,1.0273416639965713,1.0130557273414347,0.8253968253968197,0.01348646085765455,0.02914836093274749,-58191.25,1.574602157428158
-26.03611,30.99778,2015-05-20,81.204,198.6,20.0,POINT (30.99778 -26.03611),1256,1091600510,2015-05-01,8482.0,9319.0,9751.0,13687.0,14402.0,11843.0,-0.025454804371818,-0.214282703090088,0.1679324174417612,1.1469868283016669,0.2518932525545577,-0.0642523364485975,8.462702680844814e-07,0.6470629079294498,-0.189863513865948,1.046356905247333,1.052239351209169,0.8652736173010823,0.0226533822758257,0.0428306204395318,-56322.0,1.5454447902135255,8482.0,9319.0,9751.0,13687.0,14402.0,11843.0,-0.02545480437181806,-0.21428270309008807,0.16793241744176124,1.1469868283016669,0.2518932525545577,-0.06425233644859756,8.462702680844814e-07,0.6470629079294498,-0.18986351386594802,1.046356905247333,1.052239351209169,0.8652736173010823,0.02265338227582579,0.042830620439531876,-56322.0,1.5454447902135255
-34.075556,20.145556,2015-06-09,42.839,53.4,30.0,POINT (20.145556 -34.075556),2802,1091660001,2015-06-01,,,,,,,,,,,,,,,,,,,,,,,7687.0,7516.0,7254.0,7218.0,7324.0,7321.0,-0.007289231192408147,0.012938005390835493,-0.0024875621890547263,0.013025544540125913,-0.0037312143720849887,-0.014691614691614488,-5.142856025486253e-07,1.0262151829601172,0.020225329170625764,0.9651410324640638,1.0146855084510804,1.0142698808534079,-0.017738659444820462,-0.011091137265542818,-21169.25,0.9744544970728981
-27.937778,31.209444,2015-05-20,70.564,254.0,20.0,POINT (31.209444 -27.937778),1570,1091618980,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.404444,30.013056,2015-05-20,64.628,280.0,20.0,POINT (30.013056 -28.404444),1662,1091624540,2015-05-01,8548.0,9474.0,9998.0,13616.0,14007.0,11714.0,-0.0141548709408825,-0.1930496997572497,0.1532141949690861,0.95260663507109,0.2298164263482182,-0.0345314845888895,9.02469764696434e-07,0.6763760976654482,-0.1793850151580771,1.055309267468851,1.028716216216209,0.8603113983548702,0.0269104354971239,0.0398752409625505,-53749.5,1.4784673844205036,8781.0,9693.0,10441.0,14046.0,15579.0,12836.0,-0.051746835443037806,-0.232905982905982,0.1472209743945767,0.8317567255779613,0.22082695252679937,-0.13562770945766492,7.016351446509361e-07,0.6221837088388175,-0.18336913939087576,1.0771690910966565,1.109141392567271,0.9138544781432372,0.037151087712327224,0.06536737158883849,-62354.5,1.6072423398328526
-32.595833,19.009444,2011-03-17,10.469,83.6,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2011-04-13,6.927,67.0,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.880278,26.965,2015-05-20,252.204,836.0,101.0,POINT (26.965 -26.880278),5760,1091608460,2015-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2011-06-14,5.0,70.5,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2011-07-15,5.0,68.2,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2011-08-11,5.0,69.9,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
